Name,Scopus_ID,Journal,Link,Date,Citations,Keywords,Impact Factor,Journal Homepage,Open Access,Access Type
MOHD HAFIIDZ JAAFAR,57210229668,Cleaner Waste Systems,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001836782&origin=inward,2025-06-01,9,China ; Circular economy ; Industrial waste management ; Knowledge-Attitude-Practice (KAP) model ; Sustainable development,N/A,N/A,Yes,"All Open Access, Gold"
MOHD HAFIIDZ JAAFAR,57210229668,Soil and Sediment Contamination,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189528605&origin=inward,2025-01-01,7,Beris Lalang ; dumpsites ; heavy metals contamination ; Solid waste ; waste generation,N/A,N/A,No,
MOHD HAFIIDZ JAAFAR,57210229668,Journal of Sustainability Science and Management,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105009750438&origin=inward,2025-01-01,0,biological hazard ; chemical hazard ; Occupational safety and health ; oil and gas ; physical hazard,N/A,N/A,Yes,"All Open Access, Bronze"
MOHD HAFIIDZ JAAFAR,57210229668,Weather and Forecasting,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212279478&origin=inward,2024-12-01,3,Climate ; Climate change ; Climate variability ; Deep learning ; Renewable energy,N/A,N/A,No,
MOHD HAFIIDZ JAAFAR,57210229668,Ecological Informatics,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210135880&origin=inward,2024-12-01,19,Bias correction ; Deep learning ; Parameterization ; WRF model,N/A,N/A,Yes,"All Open Access, Gold"
MOHD HAFIIDZ JAAFAR,57210229668,Solid Waste Management Challenges and Recent Solutions,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210865875&origin=inward,2024-11-29,0,N/A,N/A,N/A,No,
MOHD HAFIIDZ JAAFAR,57210229668,Asia Pacific Journal of Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85212756024&origin=inward,2024-11-11,0,Agriculture ; Antibiotics ; Antimicrobial resistance (AMR) ; Antimicrobial stewardship program (ASP) ; Aquaculture ; Healthcare professionals ; Non-governmental organisation (NGO) ; Public awareness,N/A,N/A,No,
MOHD HAFIIDZ JAAFAR,57210229668,Qualitative Report,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85219083454&origin=inward,2024-11-01,0,Jaffna peninsula ; multidimensional vulnerabilities ; reflexive thematic analysis ; small-scale fisheries ; socioecological conflicts,N/A,N/A,Yes,"All Open Access, Gold, Green"
MOHD HAFIIDZ JAAFAR,57210229668,International Journal of Environmental Health Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85166972123&origin=inward,2024-01-01,3,chemical health risk assessment ; chemical risk ; CHRA ; IAQ ; indoor air quality,N/A,N/A,No,
MOHD HAFIIDZ JAAFAR,57210229668,Journal of Sustainability Science and Management,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85200234890&origin=inward,2024-01-01,0,Household chemical products ; Malaysia National Poison Center ; poison reagent ; poisoning ; sustainable health,N/A,N/A,Yes,"All Open Access, Bronze"
MOHD NURAZZI NORIZAN,55899483400,International Journal of Biological Macromolecules,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105015151035&origin=inward,2025-10-01,5,Biofilm ; Cellulose nanofiber ; Hydrophobicity ; Semi-refined carrageenan ; Triethoxymethylsilane,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Chemical Thermodynamics and Thermal Analysis,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105018394568&origin=inward,2025-10-01,2,Ethylene glycol ; Magnesium oxide ; Nanofluids ; Stability ; Thermal conductivity,N/A,N/A,Yes,"All Open Access, Gold, Green"
MOHD NURAZZI NORIZAN,55899483400,International Journal of Biological Macromolecules,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105012633815&origin=inward,2025-09-01,2,Hybrid nanocomposites ; Metal oxide nanoparticles ; Nanofluid ; Oil palm biomass ; Sodium carboxymethyl nanocellulose,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Malaysian Journal of Fundamental and Applied Sciences,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105014873537&origin=inward,2025-06-01,2,anthropogenic activities ; baseline study ; Microplastics pollution ; Penang’s River ; river water quality parameter,N/A,N/A,Yes,"All Open Access, Gold"
MOHD NURAZZI NORIZAN,55899483400,Rsc Advances,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105004214224&origin=inward,2025-05-01,85,N/A,N/A,N/A,Yes,"All Open Access, Gold, Green"
MOHD NURAZZI NORIZAN,55899483400,Polymer Engineering and Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001022985&origin=inward,2025-05-01,6,biofilm ; cellulose nanofiber ; raw seaweed ; semi-refined carrageenan ; sustainable packaging,N/A,N/A,Yes,"All Open Access, Bronze"
MOHD NURAZZI NORIZAN,55899483400,International Journal of Biological Macromolecules,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85217950216&origin=inward,2025-05-01,18,Fire resistance ; Flammability ; Natural fibre ; Polymer composites ; Thermal,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Bamboo Based Polymer Composites Fundamentals Properties Applications and Performance,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011232059&origin=inward,2025-01-01,0,N/A,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Bamboo Based Polymer Composites Fundamentals Properties Applications and Performance,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011229339&origin=inward,2025-01-01,0,Alternative material ; Bamboo composites ; Composite materials ; Structural applications ; Sustainability,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Bamboo Based Polymer Composites Fundamentals Properties Applications and Performance,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011235034&origin=inward,2025-01-01,0,DMA ; Flammability ; UL-94 ; Woven bamboo fibre ; Woven carbon fibre,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Polimery Polymers,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105009640587&origin=inward,2025-01-01,0,carbonization ; char ; degradation ; plastic waste ; thermal stability,N/A,N/A,Yes,"All Open Access, Gold"
MOHD NURAZZI NORIZAN,55899483400,Bamboo Based Polymer Composites Fundamentals Properties Applications and Performance,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011215944&origin=inward,2025-01-01,1,Hybrid composites ; Stacking sequence ; Stiffness ; Woven bamboo fibre ; Woven carbon fibre,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Journal of Natural Fibers,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011525611&origin=inward,2025-01-01,10,Alkaline treatment ; bonding; natural fibre ; interfacial adhesion ; sugar palm fibre ; wettability,N/A,N/A,Yes,"All Open Access, Gold, Green"
MOHD NURAZZI NORIZAN,55899483400,Polimery Polymers,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105001488447&origin=inward,2025-01-01,4,functionalization ; isolation process ; nanocellulose ; oil palm biomass ; stability,N/A,N/A,Yes,"All Open Access, Gold"
MOHD NURAZZI NORIZAN,55899483400,Polimery Polymers,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105008680188&origin=inward,2025-01-01,0,carbonization ; mechanical properties ; morphology ; particles size ; plastic waste,N/A,N/A,Yes,"All Open Access, Gold"
MOHD NURAZZI NORIZAN,55899483400,Bamboo Based Polymer Composites Fundamentals Properties Applications and Performance,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011233587&origin=inward,2025-01-01,0,Bamboo fibre ; Characterization techniques ; Electrochemical performance ; Mechanical properties ; Polymer composites,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Nanotechnology Reviews,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003113711&origin=inward,2025-01-01,4,carboxymethylation reaction ; nanocellulose ; oil palm empty fruit bunch,N/A,N/A,Yes,"All Open Access, Gold, Green"
MOHD NURAZZI NORIZAN,55899483400,Physical Sciences Reviews,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105003023054&origin=inward,2025-01-01,6,conjugation ; hybrid ; metal oxide ; nanocellulose ; nanocomposites,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Bamboo Based Polymer Composites Fundamentals Properties Applications and Performance,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011237033&origin=inward,2025-01-01,0,Bamboo-based composites ; Composite materials ; Fibre ; Materials application ; Military applications,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Bamboo Based Polymer Composites Fundamentals Properties Applications and Performance,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011236597&origin=inward,2025-01-01,2,Bamboo nanocellulose ; Emerging applications ; Nanocomposites ; Preparation ; Process,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Next Nanotechnology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000126324&origin=inward,2025-01-01,8,Inelastic neutron scattering ; MWCNT ; Non-covalent functionalization ; P3HT ; Sensor ; Structural,N/A,N/A,Yes,"All Open Access, Gold, Green"
MOHD NURAZZI NORIZAN,55899483400,Polymer Composites,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85199441382&origin=inward,2024-11-10,43,glass ; hybrid composites ; kenaf ; mechanical properties ; polymer matrix composites,N/A,N/A,Yes,"All Open Access, Hybrid Gold"
MOHD NURAZZI NORIZAN,55899483400,Paper Asia,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214441678&origin=inward,2024-11-01,2,Banana peel ; Bioplastics ; Cellulose ; Packaging ; Tapioca powder,N/A,N/A,Yes,"All Open Access, Gold"
MOHD NURAZZI NORIZAN,55899483400,Environmental Toxicology and Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85200795580&origin=inward,2024-10-01,3,Baseline ; Environmental health ; Freshwater ; Microplastics ; Plastic pollution mitigation,N/A,N/A,No,
MOHD NURAZZI NORIZAN,55899483400,Polymer Engineering and Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85199514932&origin=inward,2024-10-01,19,biopolymer aerogels ; porose material ; thermal conductivity ; thermal insulation,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Environmental Monitoring and Assessment,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105038799033&origin=inward,2026-05-01,0,Emerging contaminants ; Monsoonal transport ; Southeast Asian catchments ; Spectroscopy characterization ; Urban runoff,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Beyond Halal Exploring Dietary Preferences Novel Ingredients and Techniques,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105032927046&origin=inward,2026-01-01,0,Amino acids ; Discriminant analysis ; Principal component analysis ; Skin gelatine ; UHPLC-DAD,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Green Microbial Nanotechnology for Pollution Control New and Future Developments in Microbial Biotechnology and Bioengineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033727924&origin=inward,2026-01-01,0,air purification ; biosynthesized nanoparticles ; environmental remediation ; green microbial nanotechnology ; Indoor air quality (IAQ) ; nano-biosensors,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Jurnal Teknologi,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105028877399&origin=inward,2026-01-01,0,Climate Change ; Multiple Linear Regression ; Principal Component Analysis ; Rainfall Prediction Model,N/A,N/A,Yes,"All Open Access, Gold"
MOHD SAIFUL SAMSUDIN,56463998400,International Journal of Biological Macromolecules,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105023158916&origin=inward,2026-01-01,1,Absorption ; bPEI ; Cellulose nanofiber ; Citric acid ; Heavy metal ; Surface modification ; TEMPO,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,ACS Chemical Health and Safety,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105022661386&origin=inward,2025-11-24,0,chemical health risk assessment ; chemical risk ; CHRA ; IAQ ; indoor air quality,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Aquatic Conservation Marine and Freshwater Ecosystems,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105022489882&origin=inward,2025-11-01,0,aquatic organisms ; ecological risk ; mangrove marine pollution ; microplastics ; safe clean water source ; water resource aquatic toxicology,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Bamboo Based Polymer Composites Fundamentals Properties Applications and Performance,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011226331&origin=inward,2025-01-01,3,Bamboo Fiber ; Eco-friendly materials ; Future prospects ; Market value ; Sustainability,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Bamboo Based Polymer Composites Fundamentals Properties Applications and Performance,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105011230724&origin=inward,2025-01-01,1,Bamboo-based materials ; Carbon sequestration ; Environmental sustainability ; Life Cycle Assessment (LCA) ; Renewable resources,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,International Journal on Advanced Science Engineering and Information Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105029964188&origin=inward,2025-01-01,0,cost ; gamma ; k-fold cross-validation ; principal component analysis ; Support vector machine,N/A,N/A,Yes,"All Open Access, Hybrid Gold"
MOHD SAIFUL SAMSUDIN,56463998400,International Journal on Advanced Science Engineering and Information Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105000109515&origin=inward,2025-01-01,2,cost ; gamma ; K-fold cross-validation ; principal component analysis ; Support vector machine,N/A,N/A,Yes,"All Open Access, Hybrid Gold"
MOHD SAIFUL SAMSUDIN,56463998400,Solid Waste Management Challenges and Recent Solutions,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210845627&origin=inward,2024-11-29,0,N/A,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Solid Waste Management Challenges and Recent Solutions,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210896390&origin=inward,2024-11-29,0,N/A,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Environmental Toxicology and Chemistry,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85200795580&origin=inward,2024-10-01,3,Baseline ; Environmental health ; Freshwater ; Microplastics ; Plastic pollution mitigation,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Water Air and Soil Pollution,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197344373&origin=inward,2024-08-01,3,Forecaster Model ; Land Use ; Marine Water Quality ; Safe Water Access ; Water Ecosystem,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Neural Computing and Applications,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85190540231&origin=inward,2024-07-01,4,Neural network ; Prediction model ; Source apportionment ; Urban air quality,N/A,N/A,No,
MOHD SAIFUL SAMSUDIN,56463998400,Jurnal Teknologi,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197320415&origin=inward,2024-07-01,3,analysis ; marine ; Microplastics ; river ; sampling,N/A,N/A,Yes,"All Open Access, Gold"
MOHD SAIFUL SAMSUDIN,56463998400,Polymer Composites Derived from Animal Sources,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85193370874&origin=inward,2024-01-01,0,Animal-based composite ; environmental footprint ; environmental impacts ; environmental pollution ; green products ; sustainability,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Biomass and Bioenergy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105038177054&origin=inward,2026-11-01,0,Bioelectricity ; Configurations ; Dewatered sludge ; Microbial fuel cell ; Resistivity,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Air Quality Atmosphere and Health,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105040841034&origin=inward,2026-06-01,0,AHU ; Air handling unit ; Chemical incident ; Indoor environment ; Mechanical ventilation ; Pattern recognition ; Poison management ; Spatial epidemiology,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,European Food Research and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105028942273&origin=inward,2026-03-01,1,Anthracnose ; Antracol ; Chitosan ; Composite hydrophobic nanocoating ; Konjac,N/A,N/A,Yes,"All Open Access, Hybrid Gold"
MUAZ MOHD ZAINI MAKHTAR,57201697169,International Journal of Environmental Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024353999&origin=inward,2026-02-01,2,Cancer ; Environment ; Mutagenicity ; Toxic waste ; Toxicity,N/A,N/A,Yes,"All Open Access, Hybrid Gold"
MUAZ MOHD ZAINI MAKHTAR,57201697169,Colloid and Polymer Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105022655374&origin=inward,2026-02-01,0,Coagulant-assisted ; NRL film ; Sludge capturing process ; Surface-active latex ; Wastewater treatment,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Tropical Animal Health and Production,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105027162583&origin=inward,2026-01-01,0,Broiler chickens ; Feed conversion ratio ; Fermented foods ; Meat quality ; Probiotics,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Journal of Building Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105022458204&origin=inward,2025-12-15,5,Buildings application ; High-insulation glass ; Photovoltaic thermal ; Semi-transparent ; Solar collectors,N/A,N/A,Yes,"All Open Access, Hybrid Gold"
MUAZ MOHD ZAINI MAKHTAR,57201697169,Jurnal Teknologi,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105021519023&origin=inward,2025-11-01,0,Bibliometric ; Ion exchange membranes ; Microbial fuel cells ; Scopus ; Wastewater,N/A,N/A,Yes,"All Open Access, Gold"
MUAZ MOHD ZAINI MAKHTAR,57201697169,Journal of Cluster Science,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85218266502&origin=inward,2025-04-01,4,Curvularia sp ; Fruit quality ; Fruit rot disease ; Mango ; Nanoemulsion ; Oregano essential oil,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Biomass Processing for Sustainable Circular Economy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024399534&origin=inward,2025-01-01,1,N/A,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Biomass Processing for Sustainable Circular Economy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024405689&origin=inward,2025-01-01,0,N/A,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Biomass Processing for Sustainable Circular Economy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024396340&origin=inward,2025-01-01,0,Biomass conversion ; Biomass processing ; Bioprocess ; Circular economy ; Natural resources,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Biomass Processing for Sustainable Circular Economy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024396367&origin=inward,2025-01-01,0,Biomass conversion ; Biomass processing ; Bioprocess ; Circular economy ; Natural resources,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Biomass Processing for Sustainable Circular Economy,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024392765&origin=inward,2025-01-01,1,Biochemical ; Biomass ; Biomass conversion ; Renewable energy ; Thermochemical,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,International Journal of River Basin Management,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105009511106&origin=inward,2025-01-01,0,drinking water ; pathogenic bacteria ; rates of attachment ; rates of detachment ; Riverbank filtration (RBF),N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Journal of Hazardous Toxic and Radioactive Waste,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85210585925&origin=inward,2025-01-01,2,Biomass conversion ; Chicken manure ; Green technology ; Membraneless microbial fuel cell ; Renewable energy,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Microbiology and Biotechnology Letters,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85214969709&origin=inward,2024-12-28,2,Ammonia reduction ; ANOVA ; Bacillus subtilis ; central composite design (CCD) ; liquid phase ; response surface methodology (RSM),N/A,N/A,Yes,"All Open Access, Bronze"
MUAZ MOHD ZAINI MAKHTAR,57201697169,Water Science and Engineering,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85181250154&origin=inward,2024-12-01,69,Capturing ; Colloidal ; Interactions ; Microplastics ; Surfaces,N/A,N/A,Yes,"All Open Access, Gold"
MUAZ MOHD ZAINI MAKHTAR,57201697169,International Journal of Environmental Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85201947092&origin=inward,2024-12-01,3,Bioremediation ; Dewatered sludge ; Microbial fuel cells ; Proton exchange membrane ; Sulfonated polysulfone,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,Progress in Rubber Plastics and Recycling Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85185295908&origin=inward,2024-11-01,2,film-based technology ; microplastic removal ; Natural rubber latex band,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,International Journal of Nanoelectronics and Materials,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85209787035&origin=inward,2024-10-01,3,Copper ; Mixed matric membrane ; Polysulfone ; Ultrafiltration,N/A,N/A,Yes,"All Open Access, Gold"
MUAZ MOHD ZAINI MAKHTAR,57201697169,Waste Biorefineries Future Energy Green Products and Waste Treatment,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85196982603&origin=inward,2024-08-23,0,ABE fermentation ; Adaptive laboratory evolution ; Biobutanol ; Biomass ; Clostridium ; Mutagenesis ; Sustainable large-scale production,N/A,N/A,No,
MUAZ MOHD ZAINI MAKHTAR,57201697169,International Journal of Nanoelectronics and Materials,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85197653402&origin=inward,2024-06-12,0,Arthropods ; Cellar Spider ; Morphological Study ; Synthesis Nanoparticles ; Zinc Oxide,N/A,N/A,Yes,"All Open Access, Gold, Green"
MUAZ MOHD ZAINI MAKHTAR,57201697169,Pertanika Journal of Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85194171266&origin=inward,2024-04-01,0,Antimicrobial resistance (AMR) ; cytotoxicity ; dewatered sludge ; inflammation ; microbial fuel cell (MFC),N/A,N/A,Yes,"All Open Access, Hybrid Gold"
MUAZ MOHD ZAINI MAKHTAR,57201697169,Energy Conversion and Management X,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85189652432&origin=inward,2024-04-01,6,Bioremediation ; Chicken manure ; Electricity generation ; Green technology ; Microbial fuel cell ; Waste management,N/A,N/A,Yes,"All Open Access, Gold"
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,Waste Management and Research,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105028101898&origin=inward,2026-06-01,0,circular economy ; Food waste compost ; net greenhouse gas emissions ; organic waste management ; organic waste treatment ; tourism products ; waste disposal sites ; waste generated,N/A,N/A,No,
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,Integrated Environmental Assessment and Management,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105041284675&origin=inward,2026-05-01,0,decision-making in offshore engineering ; decommissioning ; environmental impact ; greenhouse gas emissions ; mercury ; naturally occurring radioactive materials (NORM),N/A,N/A,No,
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,Environmental Monitoring and Assessment,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105033446377&origin=inward,2026-04-01,0,Aquifer characteristics ; AWARE model ; Groundwater sustainability ; Life cycle assessment ; Paddy irrigation ; Pumping well yield,N/A,N/A,No,
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,Energy Nexus,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105024919115&origin=inward,2026-03-01,3,Agricultural water management ; Environmental impact assessment ; Groundwater sustainability ; Hydrochemical characterization ; Water-energy nexus,N/A,N/A,Yes,"All Open Access, Gold"
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,Paddy and Water Environment,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105026464906&origin=inward,2026-03-01,1,Aquifer stability and characteristics ; In-situ pumping test ; Pumping well yield ; Sustainable development,N/A,N/A,No,
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,Fisheries Management and Ecology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105005787399&origin=inward,2025-12-01,1,coastal reclamation ; livelihood assets ; livelihood strategies ; resilience ; small-scale fisheries ; sustainability,N/A,N/A,No,
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,International Journal of Environmental Science and Technology,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105018347409&origin=inward,2025-12-01,0,Integrated crop-livestock ; Integrated weed management ; Oil-palm plantations ; Regenerative farming ; Soil carbon sequestration ; Soil organic carbon,N/A,N/A,No,
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,Ocean and Coastal Management,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105015587268&origin=inward,2025-11-01,0,Coastal development ; Coastal fisheries ; Livelihood strategies ; Sustainable coastal management ; Sustainable livelihoods,N/A,N/A,No,
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,Exposure and Health,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105010655660&origin=inward,2025-10-01,3,Water pollution ; Acceptable daily intake ; Emerging contaminants ; Wastewater irrigation ; Water and food security,N/A,N/A,No,
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,World Development Perspectives,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105009810718&origin=inward,2025-09-01,2,Social rights ; Socio-economic factors ; Stakeholder engagement ; Watershed management ; Willingness to participate,N/A,N/A,No,
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,Journal for Nature Conservation,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105002680789&origin=inward,2025-08-01,4,Earthworm Abundance ; Ecological Services ; Economic Value ; Livestock Integration Strategies ; Oil Palm Management Practices ; Soil Quality rehabilitation,N/A,N/A,Yes,"All Open Access, Hybrid Gold"
MUHAMMAD IZZUDDIN SYAKIR ISHAK,56053988300,Mathematics Education Journal,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=105013330730&origin=inward,2025-01-01,0,ESD ; Mathematical Communication Skills ; Problem-Based Learning ; SDGs (No-Poverty) ; Sedekah,N/A,N/A,Yes,"All Open Access, Gold"
